crime type,region,data
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
anti-social-behaviour,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
bicycle-theft,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
burglary,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
criminal-damage-arson,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
drugs,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
other-theft,London,2017-01
